fecha_hecho,prediccion_delitos,alcaldia_hecho,delito
2019-07-25,0.5000000074505806,VENUSTIANO CARRANZA,ROBO A SUCURSAL BANCARIA DENTRO DE  TIENDAS DE AUTOSERVICIO CON VIOLENCIA
2020-01-01,0.5,ALVARO OBREGON,ROBO A SUCURSAL BANCARIA DENTRO DE  TIENDAS DE AUTOSERVICIO CON VIOLENCIA
2021-01-26,0.5,CUAUHTEMOC,ROBO A SUCURSAL BANCARIA DENTRO DE  TIENDAS DE AUTOSERVICIO CON VIOLENCIA
2021-09-08,0.5,TLALPAN,FEMINICIDIO POR ARMA BLANCA
2024-08-18,0.5,IZTAPALAPA,FEMINICIDIO POR ARMA BLANCA
2024-06-29,0.5,GUSTAVO A. MADERO,FEMINICIDIO POR ARMA BLANCA
2024-09-06,0.5,BENITO JUAREZ,FEMINICIDIO POR ARMA BLANCA
2023-11-10,0.5,COYOACAN,FEMINICIDIO POR ARMA BLANCA
2024-09-25,0.5,MIGUEL HIDALGO,FEMINICIDIO POR ARMA BLANCA
2024-06-02,0.5,AZCAPOTZALCO,FEMINICIDIO POR ARMA BLANCA
2023-11-01,0.5,VENUSTIANO CARRANZA,FEMINICIDIO POR ARMA BLANCA
2024-09-06,0.5,ALVARO OBREGON,FEMINICIDIO POR ARMA BLANCA
2024-02-24,0.5000000000291038,CUAUHTEMOC,FEMINICIDIO POR ARMA BLANCA
2024-01-22,0.500030517578125,XOCHIMILCO,FEMINICIDIO POR ARMA BLANCA
2023-07-20,0.5,LA MAGDALENA CONTRERAS,FEMINICIDIO POR ARMA BLANCA
2024-08-11,0.5,TLAHUAC,FEMINICIDIO POR ARMA BLANCA
2024-04-19,0.5,MILPA ALTA,FEMINICIDIO POR ARMA BLANCA
2022-07-26,0.5,TLALPAN,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2024-07-10,0.5,IZTAPALAPA,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2024-01-21,0.5000009536743164,GUSTAVO A. MADERO,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2024-02-16,0.501953125,BENITO JUAREZ,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2024-02-03,0.50048828125,COYOACAN,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2023-12-10,0.50006103515625,MIGUEL HIDALGO,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2022-12-14,0.5625,AZCAPOTZALCO,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2024-07-06,0.5,VENUSTIANO CARRANZA,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2022-07-26,0.5000000000000568,IZTACALCO,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2022-06-02,0.5,ALVARO OBREGON,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2024-03-26,0.5000009536743164,CUAUHTEMOC,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2021-05-20,0.5,XOCHIMILCO,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2022-08-30,0.5,LA MAGDALENA CONTRERAS,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2022-11-12,0.5,TLAHUAC,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2024-07-24,0.5,CUAJIMALPA DE MORELOS,"FALSIFICACION DE SELLOS, MARCAS, LLAVES, CUNOS, TROQUELES, CONTRASENAS Y OTROS"
2023-10-04,0.5,COYOACAN,COALICION DE SERVIDORES PUBLICOS
2021-07-13,0.5,MIGUEL HIDALGO,COALICION DE SERVIDORES PUBLICOS
2023-01-27,0.5,CUAUHTEMOC,COALICION DE SERVIDORES PUBLICOS
2024-02-10,0.5,TLALPAN,FEMINICIDIO POR GOLPES
2024-07-11,0.5,IZTAPALAPA,FEMINICIDIO POR GOLPES
2024-03-29,0.5,GUSTAVO A. MADERO,FEMINICIDIO POR GOLPES
2024-01-18,0.50006103515625,BENITO JUAREZ,FEMINICIDIO POR GOLPES
2023-03-28,0.5,MIGUEL HIDALGO,FEMINICIDIO POR GOLPES
2022-11-02,0.5,AZCAPOTZALCO,FEMINICIDIO POR GOLPES
2023-02-10,0.5,VENUSTIANO CARRANZA,FEMINICIDIO POR GOLPES
2024-01-06,0.5,ALVARO OBREGON,FEMINICIDIO POR GOLPES
2024-06-08,0.5,CUAUHTEMOC,FEMINICIDIO POR GOLPES
2019-11-23,0.5,XOCHIMILCO,FEMINICIDIO POR GOLPES
2020-05-02,0.5,TLAHUAC,FEMINICIDIO POR GOLPES
2020-10-18,0.5,BENITO JUAREZ,CONTAGIO VENERERO
2024-09-24,0.5117263803258538,TLALPAN,DDH RELACIONADAS
2024-09-18,0.5000019073522708,IZTAPALAPA,DDH RELACIONADAS
2024-08-25,0.5000004768379549,GUSTAVO A. MADERO,DDH RELACIONADAS
2024-07-20,0.5,BENITO JUAREZ,DDH RELACIONADAS
2024-09-20,1.0,COYOACAN,DDH RELACIONADAS
2024-08-15,0.5000000000022737,MIGUEL HIDALGO,DDH RELACIONADAS
2024-06-13,0.5000000000000001,AZCAPOTZALCO,DDH RELACIONADAS
2024-09-17,0.500000000007276,VENUSTIANO CARRANZA,DDH RELACIONADAS
2024-09-14,0.5000000000291038,IZTACALCO,DDH RELACIONADAS
2024-09-21,0.5000000037252903,ALVARO OBREGON,DDH RELACIONADAS
2024-08-28,0.5002441406250071,CUAUHTEMOC,DDH RELACIONADAS
2024-09-05,0.5000000000000284,XOCHIMILCO,DDH RELACIONADAS
2024-04-29,0.5,FUERA DE CDMX,DDH RELACIONADAS
2024-01-29,0.501953125,LA MAGDALENA CONTRERAS,DDH RELACIONADAS
2024-09-05,0.50006103515625,TLAHUAC,DDH RELACIONADAS
2024-08-23,0.5,MILPA ALTA,DDH RELACIONADAS
2024-08-24,0.5,CUAJIMALPA DE MORELOS,DDH RELACIONADAS
2024-06-15,0.5,TLALPAN,DDH FDS
2024-05-03,0.5,IZTAPALAPA,DDH FDS
2024-07-22,0.5,GUSTAVO A. MADERO,DDH FDS
2024-06-04,0.5,BENITO JUAREZ,DDH FDS
2024-03-29,0.5,COYOACAN,DDH FDS
2024-09-14,0.5000000000145519,MIGUEL HIDALGO,DDH FDS
2023-07-24,0.5000000001164153,AZCAPOTZALCO,DDH FDS
2024-03-21,0.5,VENUSTIANO CARRANZA,DDH FDS
2024-02-10,0.5,IZTACALCO,DDH FDS
2024-06-01,0.5,ALVARO OBREGON,DDH FDS
2024-04-27,0.50390625,CUAUHTEMOC,DDH FDS
2023-06-14,0.5,XOCHIMILCO,DDH FDS
2024-09-05,0.5,FUERA DE CDMX,DDH FDS
2024-02-25,0.5,TLAHUAC,DDH FDS
2024-03-02,0.5,MILPA ALTA,DDH FDS
2024-07-04,0.5,TLALPAN,DDH FRVT
2024-08-14,0.5000615120080916,IZTAPALAPA,DDH FRVT
2024-09-23,1.126794615659808,GUSTAVO A. MADERO,DDH FRVT
2024-07-06,0.5000000009313226,BENITO JUAREZ,DDH FRVT
2024-09-04,0.5000610351635331,COYOACAN,DDH FRVT
2024-09-16,0.507812500465775,MIGUEL HIDALGO,DDH FRVT
2024-09-10,0.625,AZCAPOTZALCO,DDH FRVT
2024-09-15,0.8751261869938389,VENUSTIANO CARRANZA,DDH FRVT
2024-08-02,0.500000000007276,IZTACALCO,DDH FRVT
2024-09-25,0.5000004768450887,ALVARO OBREGON,DDH FRVT
2024-09-19,0.5000000009314931,CUAUHTEMOC,DDH FRVT
2024-09-14,0.5170898593501079,XOCHIMILCO,DDH FRVT
2024-07-08,0.5000000000000284,FUERA DE CDMX,DDH FRVT
2021-05-28,0.5,LA MAGDALENA CONTRERAS,DDH FRVT
2024-02-01,0.5,TLAHUAC,DDH FRVT
2022-10-10,0.5,MILPA ALTA,DDH FRVT
2024-03-08,0.5,CUAJIMALPA DE MORELOS,DDH FRVT
2023-05-23,0.5,TLALPAN,DDH OFICIO COLABORACION
2024-05-28,0.5,IZTAPALAPA,DDH OFICIO COLABORACION
2024-04-23,0.5,GUSTAVO A. MADERO,DDH OFICIO COLABORACION
2023-01-02,0.5,BENITO JUAREZ,DDH OFICIO COLABORACION
2024-08-02,0.5,MIGUEL HIDALGO,DDH OFICIO COLABORACION
2010-07-03,0.5,AZCAPOTZALCO,DDH OFICIO COLABORACION
2020-05-17,0.5,VENUSTIANO CARRANZA,DDH OFICIO COLABORACION
2024-07-25,0.5,IZTACALCO,DDH OFICIO COLABORACION
2023-12-15,0.5,CUAUHTEMOC,DDH OFICIO COLABORACION
2024-06-29,0.5000000000000002,FUERA DE CDMX,DDH OFICIO COLABORACION
2023-05-03,0.5,CUAJIMALPA DE MORELOS,DDH OFICIO COLABORACION
2022-07-28,0.5,TLALPAN,DDH CERESO
2024-05-23,0.5,IZTAPALAPA,DDH CERESO
2024-08-17,0.5,GUSTAVO A. MADERO,DDH CERESO
2022-10-06,0.5,CUAUHTEMOC,DDH CERESO
2024-06-23,0.5,XOCHIMILCO,DDH CERESO
2024-07-26,0.5000038146972656,TLALPAN,DDH ANONIMAS
2024-07-10,0.5019531399011896,IZTAPALAPA,DDH ANONIMAS
2024-08-07,0.5312500000300133,GUSTAVO A. MADERO,DDH ANONIMAS
2024-05-07,0.5,BENITO JUAREZ,DDH ANONIMAS
2024-07-03,1.0000000009313226,COYOACAN,DDH ANONIMAS
2024-06-14,0.5,MIGUEL HIDALGO,DDH ANONIMAS
2024-09-24,0.5000000000000002,AZCAPOTZALCO,DDH ANONIMAS
2024-08-16,0.5000152587890625,VENUSTIANO CARRANZA,DDH ANONIMAS
2024-07-04,0.5009765625,IZTACALCO,DDH ANONIMAS
2024-08-27,0.5000000000000009,ALVARO OBREGON,DDH ANONIMAS
2024-09-04,0.5000009536888683,CUAUHTEMOC,DDH ANONIMAS
2024-04-13,0.515625,XOCHIMILCO,DDH ANONIMAS
2024-08-29,0.5,LA MAGDALENA CONTRERAS,DDH ANONIMAS
2024-07-23,0.5,TLAHUAC,DDH ANONIMAS
2022-01-14,0.5,MILPA ALTA,DDH ANONIMAS
2022-10-28,0.5,CUAJIMALPA DE MORELOS,DDH ANONIMAS
2024-06-14,0.5,TLALPAN,DDH OTRAS MATERIAS
2024-09-14,0.500000000003638,IZTAPALAPA,DDH OTRAS MATERIAS
2024-08-25,0.501220703125,GUSTAVO A. MADERO,DDH OTRAS MATERIAS
2024-06-01,0.5000000018626451,BENITO JUAREZ,DDH OTRAS MATERIAS
2024-08-25,0.5,COYOACAN,DDH OTRAS MATERIAS
2024-07-21,0.5000000004656613,MIGUEL HIDALGO,DDH OTRAS MATERIAS
2024-06-20,0.5000610352180956,AZCAPOTZALCO,DDH OTRAS MATERIAS
2024-09-29,0.500000000001819,VENUSTIANO CARRANZA,DDH OTRAS MATERIAS
2024-07-06,0.5,IZTACALCO,DDH OTRAS MATERIAS
2024-08-14,0.5000000000000072,ALVARO OBREGON,DDH OTRAS MATERIAS
2024-09-22,0.5000000000072796,CUAUHTEMOC,DDH OTRAS MATERIAS
2024-08-30,0.5,XOCHIMILCO,DDH OTRAS MATERIAS
2024-09-22,0.5,FUERA DE CDMX,DDH OTRAS MATERIAS
2024-09-05,0.5,LA MAGDALENA CONTRERAS,DDH OTRAS MATERIAS
2024-09-26,0.5,TLAHUAC,DDH OTRAS MATERIAS
2023-07-17,0.5,MILPA ALTA,DDH OTRAS MATERIAS
2024-08-29,0.5,CUAJIMALPA DE MORELOS,DDH OTRAS MATERIAS
2019-05-31,0.5000000000000001,CUAUHTEMOC,DDH INCOMPETENCIA
2021-12-14,0.5,FUERA DE CDMX,DDH INCOMPETENCIA
2024-02-27,0.5,TLALPAN,DDH SIN DATOS
2024-07-30,0.5,IZTAPALAPA,DDH SIN DATOS
2024-08-29,0.5000000074505806,GUSTAVO A. MADERO,DDH SIN DATOS
2024-07-21,0.5,BENITO JUAREZ,DDH SIN DATOS
2024-08-08,1.0,COYOACAN,DDH SIN DATOS
2024-08-15,0.5,MIGUEL HIDALGO,DDH SIN DATOS
2024-07-22,0.5078125,AZCAPOTZALCO,DDH SIN DATOS
2024-08-09,0.5,VENUSTIANO CARRANZA,DDH SIN DATOS
2023-10-12,0.5,IZTACALCO,DDH SIN DATOS
2024-06-02,0.5,ALVARO OBREGON,DDH SIN DATOS
2024-10-01,0.5004887580871582,CUAUHTEMOC,DDH SIN DATOS
2024-08-24,0.5,XOCHIMILCO,DDH SIN DATOS
2023-06-02,0.5000000000000568,FUERA DE CDMX,DDH SIN DATOS
2023-12-09,0.5,LA MAGDALENA CONTRERAS,DDH SIN DATOS
2024-08-14,0.5,TLAHUAC,DDH SIN DATOS
2024-04-23,0.5,MILPA ALTA,DDH SIN DATOS
2023-12-14,0.5,CUAJIMALPA DE MORELOS,DDH SIN DATOS
2020-07-19,0.5,CUAUHTEMOC,EXHORTOS
2020-06-18,0.5,FUERA DE CDMX,EXHORTOS
2021-03-26,0.5,BENITO JUAREZ,OTROS AMBIENTALES
2021-04-13,0.5,COYOACAN,OTROS AMBIENTALES
2024-09-29,0.8296956293129699,TLALPAN,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-09-26,0.7679138333810023,IZTAPALAPA,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-10-01,0.7428506208164275,GUSTAVO A. MADERO,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-10-01,0.6815265097558547,BENITO JUAREZ,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-09-30,0.816333579857709,COYOACAN,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-09-30,1.0314980662412592,MIGUEL HIDALGO,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-10-01,0.7065457590645414,AZCAPOTZALCO,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-10-01,0.5157482624345003,VENUSTIANO CARRANZA,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-08-20,0.7500000074505806,IZTACALCO,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-09-30,0.5088696870827094,ALVARO OBREGON,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-10-01,1.0625154196459976,CUAUHTEMOC,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-09-25,0.50048828125,XOCHIMILCO,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-08-27,0.5156250010477379,LA MAGDALENA CONTRERAS,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-08-25,0.5000076293945312,TLAHUAC,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2022-11-17,0.500000000007276,MILPA ALTA,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-09-23,0.5000000000082743,CUAJIMALPA DE MORELOS,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-07-02,0.5,TLALPAN,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-09-06,0.5000000298023224,IZTAPALAPA,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-09-29,0.5000028610229492,GUSTAVO A. MADERO,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-09-17,0.75,BENITO JUAREZ,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-09-19,0.5156250009349606,COYOACAN,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-09-23,0.5000000000000089,MIGUEL HIDALGO,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2023-12-06,0.5019531250145519,AZCAPOTZALCO,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-04-07,0.5,VENUSTIANO CARRANZA,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-08-07,0.5000076296273619,IZTACALCO,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-09-30,0.5001373291015625,ALVARO OBREGON,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-07-26,0.5156860356219117,CUAUHTEMOC,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-05-24,0.5,XOCHIMILCO,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-07-16,0.5,LA MAGDALENA CONTRERAS,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2023-03-18,0.5,TLAHUAC,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-08-19,0.5003662109375,CUAJIMALPA DE MORELOS,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2023-04-19,0.5,TLALPAN,HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD
2024-07-11,0.5,IZTAPALAPA,HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD
2024-07-22,0.5,GUSTAVO A. MADERO,HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD
2022-10-18,0.5,BENITO JUAREZ,HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD
2021-11-11,0.5,COYOACAN,HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD
2024-05-10,0.5,AZCAPOTZALCO,HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD
2022-07-28,0.5,VENUSTIANO CARRANZA,HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD
2024-01-03,0.5,IZTACALCO,HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD
2021-03-23,0.5,ALVARO OBREGON,HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD
2024-06-25,0.5,CUAUHTEMOC,HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD
2020-12-29,0.53125,XOCHIMILCO,HOMICIDIO CULPOSO CON EXCLUYENTES DE RESPONSABILIDAD
2023-01-25,0.5,TLALPAN,ROBO A SUCURSAL BANCARIA SIN VIOLENCIA
2024-06-20,0.5000000000145519,IZTAPALAPA,ROBO A SUCURSAL BANCARIA SIN VIOLENCIA
2023-11-11,0.5,GUSTAVO A. MADERO,ROBO A SUCURSAL BANCARIA SIN VIOLENCIA
2020-06-28,0.5,COYOACAN,ROBO A SUCURSAL BANCARIA SIN VIOLENCIA
2022-05-05,0.5,MIGUEL HIDALGO,ROBO A SUCURSAL BANCARIA SIN VIOLENCIA
2022-05-26,0.5,ALVARO OBREGON,ROBO A SUCURSAL BANCARIA SIN VIOLENCIA
2024-07-16,0.5,XOCHIMILCO,ROBO A SUCURSAL BANCARIA SIN VIOLENCIA
2020-05-23,0.5,VENUSTIANO CARRANZA,OPERACIONES CON RECURSOS DE PROCEDENCIA ILEGAL
2020-02-06,1.0,CUAUHTEMOC,OPERACIONES CON RECURSOS DE PROCEDENCIA ILEGAL
2024-09-29,0.5000000316649995,TLALPAN,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-09-07,0.5000689714306664,IZTAPALAPA,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-09-28,0.5006144810469096,GUSTAVO A. MADERO,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-09-25,0.5014957189565141,BENITO JUAREZ,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-09-30,0.7591591510955047,COYOACAN,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-09-26,0.511978425728117,MIGUEL HIDALGO,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-09-19,1.0234375149675845,AZCAPOTZALCO,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-09-08,0.5004882896319032,VENUSTIANO CARRANZA,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-09-22,0.5000014305115315,IZTACALCO,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-09-15,0.562530547438655,ALVARO OBREGON,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-09-25,0.9653704495222277,CUAUHTEMOC,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-06-17,0.5000000009313297,XOCHIMILCO,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2022-06-04,0.5,FUERA DE CDMX,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-06-02,0.5000000074542186,LA MAGDALENA CONTRERAS,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2023-10-07,0.5,TLAHUAC,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2023-05-13,0.5,MILPA ALTA,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-09-18,0.5000009537907388,CUAJIMALPA DE MORELOS,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2024-08-27,0.5000000000582077,CDMX (INDETERMINADA),"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA"
2021-05-29,1.0000000000000009,TLALPAN,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-06-30,0.5,IZTAPALAPA,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-05-04,0.5,GUSTAVO A. MADERO,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-09-23,0.5,BENITO JUAREZ,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2021-08-20,0.75,COYOACAN,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-09-04,0.5,MIGUEL HIDALGO,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-09-10,0.5,AZCAPOTZALCO,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2021-09-13,0.5,VENUSTIANO CARRANZA,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2021-12-09,0.5,IZTACALCO,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-09-18,0.5039062500000009,ALVARO OBREGON,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2024-08-26,0.5,CUAUHTEMOC,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2020-10-07,0.5,XOCHIMILCO,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2020-09-12,0.5000000002328351,LA MAGDALENA CONTRERAS,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2021-04-05,0.5,TLAHUAC,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2021-09-03,0.5,CUAJIMALPA DE MORELOS,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA)
2023-10-30,0.5,TLALPAN,ROBO DE CONTENEDORES DE TRAILERS S/V
2023-08-27,0.53515625,IZTAPALAPA,ROBO DE CONTENEDORES DE TRAILERS S/V
2023-09-18,0.5,GUSTAVO A. MADERO,ROBO DE CONTENEDORES DE TRAILERS S/V
2021-11-17,0.5,BENITO JUAREZ,ROBO DE CONTENEDORES DE TRAILERS S/V
2021-04-07,0.5,MIGUEL HIDALGO,ROBO DE CONTENEDORES DE TRAILERS S/V
2024-05-20,0.5000000002328308,AZCAPOTZALCO,ROBO DE CONTENEDORES DE TRAILERS S/V
2024-04-05,0.5,VENUSTIANO CARRANZA,ROBO DE CONTENEDORES DE TRAILERS S/V
2022-05-04,0.5,IZTACALCO,ROBO DE CONTENEDORES DE TRAILERS S/V
2022-12-31,0.5,FUERA DE CDMX,ROBO DE CONTENEDORES DE TRAILERS S/V
2024-02-21,0.5000000149011612,TLALPAN,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-08-13,0.5000000000002274,IZTAPALAPA,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-08-10,0.5,GUSTAVO A. MADERO,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-02-28,0.5000000000582077,BENITO JUAREZ,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-09-07,0.5,COYOACAN,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2020-11-28,0.5000000000000002,MIGUEL HIDALGO,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-09-11,0.5019683837890627,AZCAPOTZALCO,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
2024-09-22,0.5000019073486328,VENUSTIANO CARRANZA,ROBO A NEGOCIO CON VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO)
